130 370
a28 a83
a29 a37
a29 a44
a29 a56
a29 a67
a30 a34
a30 a45
a30 a48
a30 a49
a30 a63
a31 a34
a31 a40
a31 a42
a31 a84
a32 a35
a32 a42
a32 a49
a33 a35
a33 a39
a33 a41
a33 a53
a33 a69
a34 a35
a34 a57
a35 a40
a35 a45
a35 a60
a35 a85
a36 a43
a36 a54
a36 a68
a36 a79
a36 a81
a36 a90
a38 a40
a38 a44
a38 a51
a38 a75
a38 a97
a39 a48
a39 a72
a40 a43
a40 a53
a40 a91
a40 a95
a41 a43
a41 a44
a41 a46
a43 a80
a43 a87
a43 a93
a44 a47
a44 a94
a45 a46
a45 a48
a45 a52
a46 a47
a46 a49
a47 a81
a48 a61
a48 a77
a48 a81
a51 a59
a51 a63
a51 a79
a51 a86
a51 a98
a52 a82
a53 a55
a53 a62
a54 a70
a54 a71
a54 a81
a54 a82
a54 a95
a55 a66
a55 a67
a56 a64
a58 a88
a59 a93
a60 a83
a60 a99
a61 a62
a61 a72
a61 a75
a62 a67
a63 a77
a63 a94
a64 a69
a65 a87
a65 a94
a65 a98
a66 a71
a67 a68
a67 a83
a67 a84
a67 a92
a68 a95
a69 a70
a69 a94
a70 a89
a71 a75
a72 a77
a72 a83
a72 a86
a74 a80
a76 a93
a76 a95
a77 a78
a77 a90
a78 a87
a79 a95
a79 a98
a81 a82
a81 a98
a83 a98
a85 a96
a88 a92
a88 a94
a88 a99
a89 a98
a90 a94
b1 b5
b1 b7
b1 b14
b1 b17
b1 b19
b1 b22
b1 b25
b1 b40
b1 b42
b1 b53
b1 b77
b1 b99
b2 b4
b2 b6
b2 b10
b2 b12
b2 b17
b2 b19
b2 b24
b2 b28
b2 b30
b2 b34
b2 b41
b2 b44
b2 b48
b3 b9
b3 b22
b3 b26
b3 b27
b3 b31
b3 b36
b3 b39
b3 b41
b3 b42
b3 b84
b3 b93
b4 b7
b4 b8
b4 b11
b4 b13
b4 b31
b4 b34
b4 b44
b4 b64
b5 b22
b5 b25
b5 b31
b5 b32
b5 b33
b5 b48
b5 b49
b5 b56
b5 b73
b5 b92
b5 b93
b6 b20
b6 b36
b6 b75
b7 b11
b7 b14
b7 b17
b7 b20
b7 b21
b7 b36
b7 b42
b7 b78
b8 b10
b8 b21
b8 b26
b8 b27
b8 b35
b8 b46
b8 b48
b8 b81
b8 b88
b9 b13
b9 b25
b9 b26
b9 b27
b9 b33
b9 b35
b9 b36
b9 b41
b9 b46
b9 b60
b9 b75
b9 b89
b9 b95
b10 b17
b10 b23
b10 b25
b10 b27
b10 b28
b10 b31
b10 b35
b10 b36
b11 b17
b11 b25
b11 b31
b11 b32
b11 b33
b11 b35
b11 b36
b11 b40
b11 b63
b11 b76
b12 b16
b12 b22
b12 b24
b12 b28
b12 b31
b12 b36
b12 b38
b12 b40
b12 b41
b12 b46
b12 b61
b12 b63
b12 b74
b12 b83
b12 b86
b13 b15
b13 b19
b13 b23
b13 b24
b13 b26
b13 b27
b13 b29
b13 b36
b13 b43
b13 b49
b14 b16
b14 b18
b14 b31
b14 b39
b14 b44
b15 b18
b15 b25
b15 b34
b15 b36
b15 b39
b15 b44
b15 b45
b15 b56
b15 b70
b16 b23
b16 b25
b16 b34
b16 b39
b16 b45
b16 b63
b16 b76
b17 b23
b17 b30
b17 b32
b17 b37
b17 b41
b17 b42
b17 b69
b18 b34
b18 b38
b18 b42
b18 b56
b18 b99
b19 b22
b19 b23
b20 b41
b20 b43
b20 b49
b20 b66
b20 b86
b21 b24
b21 b27
b21 b28
b21 b45
b21 b47
b21 b48
b21 b95
b22 b24
b22 b47
b22 b90
b23 b33
b23 b36
b23 b41
b23 b90
b24 b26
b24 b31
b24 b33
b24 b38
b24 b40
b24 b43
b24 b45
b24 b47
b24 b85
b25 b26
b25 b28
b25 b32
b25 b47
b25 b54
b25 b62
b25 b68
b25 b70
b26 b29
b26 b31
b26 b40
b26 b45
b26 b92
b27 b39
b27 b47
b27 b95
b28 b37
b28 b44
b28 b47
b28 b51
b29 b37
b29 b44
b29 b68
b30 b34
b30 b45
b30 b48
b30 b49
b31 b34
b31 b40
b31 b42
b31 b74
b31 b78
b31 b85
b31 b93
b32 b35
b32 b42
b32 b49
b32 b91
b33 b35
b33 b39
b33 b41
b34 b35
b34 b86
b35 b40
b35 b45
b35 b57
b35 b91
b35 b94
b36 b43
b36 b64
b36 b68
b36 b84
b37 b71
b37 b74
b38 b40
b38 b44
b38 b61
b38 b77
b38 b86
b39 b48
b39 b86
b39 b96
b40 b43
b41 b43
b41 b44
b41 b46
b41 b76
b43 b77
b43 b81
b43 b85
b43 b91
b44 b47
b44 b92
b45 b46
b45 b48
b45 b78
b45 b91
b46 b47
b46 b49
b46 b78
b46 b95
b47 b51
b47 b53
b48 b57
b48 b84
b49 b68
b51 b84
b51 b100
b52 b64
b52 b66
b52 b76
b52 b91
b53 b63
b53 b66
b54 b85
b55 b57
b56 b78
b56 b91
b57 b67
b57 b77
b57 b94
b57 b97
b58 b59
b58 b62
b58 b74
b59 b78
b60 b63
b60 b70
b61 b80
b61 b87
b62 b95
b63 b81
b63 b95
b63 b97
b64 b89
b65 b74
b66 b68
b66 b74
b66 b98
b67 b91
b68 b98
b70 b84
b70 b90
b70 b95
b70 b96
b71 b75
b71 b83
b71 b90
b72 b91
b72 b98
b74 b77
b75 b82
b75 b98
b76 b83
b76 b94
b78 b80
b78 b91
b79 b85
b80 b96
b82 b87
b83 b93
b84 b100
b85 b88
b86 b89
b86 b96
b87 b92
a101 a102
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a111 a112
a112 a113
a113 a114
a114 a115
a115 a116
a116 a117
a117 a118
a118 a119
a119 a120
a120 a121
a121 a122
a122 a123
a123 a124
a124 a125
a125 a126
a126 a127
a127 a128
a128 a129
a129 a130
a130 a101
a1 a101
140 418
b101 b102
b101 b103
b101 b104
b101 b105
b101 b106
b101 b107
b101 b108
b101 b109
b101 b110
b101 b111
b101 b112
b101 b113
b101 b114
b101 b115
b101 b116
b101 b117
b101 b118
b101 b119
b101 b120
b101 b121
b101 b122
b101 b123
b101 b124
b101 b125
b101 b126
b101 b127
b101 b128
b101 b129
b101 b130
b101 b131
b101 b132
b101 b133
b101 b134
b101 b135
b101 b136
b101 b137
b101 b138
b101 b139
b101 b140
b102 b103
b103 b104
b104 b105
b105 b106
b106 b107
b107 b108
b108 b109
b109 b110
b110 b111
b111 b112
b112 b113
b113 b114
b114 b115
b115 b116
b116 b117
b117 b118
b118 b119
b119 b120
b120 b121
b121 b122
b122 b123
b123 b124
b124 b125
b125 b126
b126 b127
b127 b128
b128 b129
b129 b130
b130 b131
b131 b132
b132 b133
b133 b134
b134 b135
b135 b136
b136 b137
b137 b138
b138 b139
b139 b140
b1 b101
