130 370
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a111 a112
a112 a113
a113 a114
a114 a115
a115 a116
a116 a117
a117 a118
a118 a119
a119 a120
a120 a121
a121 a122
a122 a123
a123 a124
a124 a125
a125 a126
a126 a127
a127 a128
a128 a129
a129 a130
a130 a101
a1 a101
140 418
b1 b2
b1 b3
b1 b4
b1 b7
b1 b33
b1 b39
b1 b41
b1 b45
b1 b48
b2 b8
b2 b31
b2 b33
b2 b45
b2 b64
b3 b7
b3 b11
b3 b12
b3 b14
b3 b20
b3 b21
b3 b22
b3 b29
b3 b32
b3 b34
b3 b41
b3 b43
b3 b44
b3 b49
b3 b52
b3 b60
b3 b65
b3 b72
b4 b9
b4 b14
b4 b20
b4 b21
b4 b34
b4 b48
b4 b54
b5 b13
b5 b14
b5 b24
b5 b25
b5 b27
b5 b29
b5 b39
b5 b43
b5 b45
b5 b48
b5 b49
b5 b65
b6 b15
b6 b21
b6 b32
b6 b36
b6 b37
b6 b39
b6 b40
b6 b42
b6 b43
b6 b47
b6 b51
b7 b12
b7 b16
b7 b31
b7 b36
b7 b38
b7 b41
b7 b42
b7 b73
b8 b17
b8 b33
b8 b48
b8 b57
b8 b68
b9 b16
b9 b24
b9 b35
b9 b42
b9 b53
b10 b11
b10 b12
b10 b15
b10 b17
b10 b19
b10 b22
b10 b24
b10 b30
b10 b32
b10 b35
b10 b40
b10 b47
b10 b48
b10 b95
b11 b14
b11 b20
b11 b22
b11 b28
b11 b36
b11 b49
b12 b20
b12 b30
b12 b34
b12 b40
b12 b45
b12 b58
b12 b66
b12 b75
b13 b14
b13 b16
b13 b24
b13 b33
b13 b43
b13 b44
b13 b67
b13 b68
b14 b16
b14 b17
b14 b18
b14 b24
b14 b26
b14 b30
b14 b33
b14 b35
b14 b39
b14 b77
b15 b32
b15 b36
b15 b82
b15 b92
b16 b18
b16 b19
b16 b21
b16 b31
b16 b78
b17 b21
b17 b27
b17 b28
b17 b30
b17 b33
b17 b41
b17 b42
b17 b46
b17 b65
b17 b83
b17 b96
b18 b19
b18 b21
b18 b24
b18 b26
b18 b29
b18 b33
b18 b46
b18 b47
b18 b70
b18 b74
b19 b21
b19 b26
b19 b32
b19 b33
b19 b42
b19 b44
b19 b45
b19 b48
b19 b87
b20 b22
b20 b27
b21 b24
b21 b25
b21 b32
b21 b40
b21 b41
b21 b60
b22 b24
b22 b35
b22 b38
b22 b49
b22 b77
b23 b26
b23 b40
b23 b48
b23 b61
b24 b25
b24 b26
b24 b29
b24 b37
b24 b46
b24 b55
b25 b29
b25 b33
b25 b34
b25 b36
b25 b56
b25 b60
b26 b42
b26 b43
b27 b28
b27 b40
b27 b41
b27 b42
b27 b47
b27 b67
b27 b83
b27 b89
b28 b40
b28 b47
b28 b49
b28 b88
b29 b34
b29 b40
b29 b65
b29 b88
b30 b40
b30 b45
b30 b78
b31 b33
b31 b36
b31 b41
b31 b43
b31 b56
b31 b74
b31 b78
b31 b79
b31 b96
b32 b37
b32 b39
b32 b43
b32 b66
b32 b99
b33 b36
b33 b40
b33 b44
b33 b76
b33 b82
b33 b83
b34 b35
b34 b64
b34 b82
b34 b92
b35 b36
b35 b59
b35 b76
b36 b38
b36 b43
b36 b56
b36 b89
b37 b64
b37 b81
b38 b41
b38 b46
b38 b49
b38 b94
b39 b45
b39 b83
b39 b98
b40 b42
b40 b56
b40 b90
b40 b96
b41 b44
b41 b61
b41 b85
b42 b46
b42 b48
b43 b49
b43 b51
b44 b46
b44 b48
b44 b58
b44 b81
b44 b97
b46 b47
b46 b83
b47 b56
b48 b64
b48 b78
b48 b79
b49 b60
b49 b84
b49 b85
b52 b87
b52 b98
b53 b73
b54 b57
b54 b60
b54 b82
b55 b64
b56 b58
b56 b67
b56 b94
b57 b98
b58 b82
b58 b90
b59 b95
b60 b72
b60 b75
b60 b79
b60 b92
b61 b64
b61 b81
b62 b66
b62 b96
b63 b65
b63 b77
b63 b94
b65 b80
b66 b69
b67 b69
b67 b89
b67 b92
b68 b88
b68 b89
b69 b83
b69 b87
b70 b75
b70 b95
b71 b81
b71 b88
b71 b95
b71 b100
b72 b93
b74 b92
b75 b85
b75 b97
b76 b77
b76 b91
b76 b98
b78 b82
b79 b99
b80 b98
b84 b92
b84 b100
b86 b89
b86 b93
b88 b89
b90 b91
b93 b96
b94 b95
b97 b100
b98 b99
b101 b102
b101 b103
b101 b104
b101 b105
b101 b106
b101 b107
b101 b108
b101 b109
b101 b110
b101 b111
b101 b112
b101 b113
b101 b114
b101 b115
b101 b116
b101 b117
b101 b118
b101 b119
b101 b120
b101 b121
b101 b122
b101 b123
b101 b124
b101 b125
b101 b126
b101 b127
b101 b128
b101 b129
b101 b130
b101 b131
b101 b132
b101 b133
b101 b134
b101 b135
b101 b136
b101 b137
b101 b138
b101 b139
b101 b140
b102 b103
b103 b104
b104 b105
b105 b106
b106 b107
b107 b108
b108 b109
b109 b110
b110 b111
b111 b112
b112 b113
b113 b114
b114 b115
b115 b116
b116 b117
b117 b118
b118 b119
b119 b120
b120 b121
b121 b122
b122 b123
b123 b124
b124 b125
b125 b126
b126 b127
b127 b128
b128 b129
b129 b130
b130 b131
b131 b132
b132 b133
b133 b134
b134 b135
b135 b136
b136 b137
b137 b138
b138 b139
b139 b140
b1 b101
