100 300
b21 b23
b21 b25
b21 b28
b21 b29
b21 b36
b21 b40
b21 b42
b21 b46
b21 b47
b21 b53
b22 b23
b22 b40
b22 b67
b22 b69
b23 b45
b23 b47
b23 b49
b23 b62
b23 b64
b23 b68
b24 b27
b24 b33
b24 b41
b24 b42
b24 b63
b24 b64
b25 b33
b25 b37
b25 b38
b25 b48
b25 b51
b25 b55
b25 b60
b25 b69
b26 b28
b26 b33
b26 b36
b26 b43
b26 b47
b27 b28
b27 b45
b27 b48
b27 b51
b27 b59
b27 b69
b28 b30
b28 b43
b28 b49
b28 b54
b28 b59
b29 b32
b29 b37
b29 b38
b29 b51
b29 b55
b29 b57
b29 b58
b29 b65
b29 b67
b30 b34
b30 b36
b30 b47
b30 b61
b31 b39
b31 b43
b31 b48
b32 b42
b32 b61
b32 b67
b32 b68
b33 b35
b33 b39
b33 b41
b33 b48
b34 b40
b34 b41
b34 b57
b34 b64
b34 b67
b34 b68
b35 b41
b35 b46
b35 b47
b35 b63
b36 b38
b36 b40
b36 b68
b37 b38
b37 b65
b38 b60
b39 b45
b39 b51
b40 b43
b40 b56
b40 b69
b41 b48
b41 b51
b41 b54
b41 b65
b42 b61
b42 b66
b43 b47
b43 b55
b43 b58
b44 b51
b44 b57
b44 b58
b44 b64
b45 b57
b46 b59
b46 b64
b47 b65
b48 b52
b48 b54
b48 b59
b48 b69
b49 b68
b51 b53
b51 b54
b51 b58
b51 b60
b51 b62
b51 b63
b51 b65
b51 b66
b51 b67
b52 b56
b52 b60
b52 b61
b52 b63
b52 b66
b52 b67
b52 b68
b52 b69
b53 b55
b53 b56
b53 b57
b53 b61
b53 b63
b53 b65
b53 b66
b53 b67
b53 b70
b54 b56
b54 b57
b54 b59
b54 b61
b54 b62
b54 b67
b54 b68
b55 b58
b55 b59
b55 b60
b55 b61
b55 b62
b55 b64
b55 b68
b56 b57
b56 b59
b56 b62
b56 b63
b56 b64
b56 b65
b56 b66
b57 b58
b57 b61
b57 b64
b57 b65
b57 b66
b57 b67
b57 b69
b58 b59
b58 b60
b58 b61
b58 b62
b58 b66
b59 b60
b59 b61
b59 b62
b59 b63
b59 b67
b59 b68
b59 b69
b59 b70
b60 b61
b60 b62
b60 b64
b60 b67
b60 b68
b61 b63
b61 b64
b61 b65
b61 b66
b61 b68
b61 b69
b61 b70
b62 b63
b62 b64
b62 b66
b62 b69
b62 b70
b63 b64
b63 b65
b63 b68
b63 b69
b63 b70
b64 b66
b64 b67
b64 b68
b64 b69
b65 b68
b65 b69
b65 b70
b66 b69
b67 b68
b68 b70
b69 b70
