100 300
70 400
b1 b3
b1 b7
b1 b13
b1 b30
b1 b48
b1 b56
b1 b60
b2 b19
b2 b26
b2 b27
b2 b29
b2 b39
b2 b59
b2 b60
b2 b66
b2 b68
b3 b10
b3 b15
b3 b29
b3 b36
b3 b39
b3 b41
b3 b51
b3 b55
b4 b5
b4 b6
b4 b10
b4 b11
b4 b16
b4 b17
b4 b22
b4 b35
b4 b41
b4 b46
b4 b49
b4 b52
b4 b60
b4 b64
b5 b8
b5 b12
b5 b17
b5 b25
b5 b30
b5 b36
b5 b47
b5 b48
b5 b55
b5 b57
b5 b66
b6 b9
b6 b12
b6 b18
b6 b25
b6 b27
b6 b29
b6 b32
b6 b43
b6 b62
b6 b65
b7 b21
b7 b24
b7 b38
b7 b40
b7 b65
b7 b69
b8 b11
b8 b12
b8 b30
b8 b31
b8 b33
b8 b42
b8 b45
b8 b53
b9 b10
b9 b18
b9 b21
b9 b28
b9 b38
b9 b41
b9 b42
b9 b46
b9 b51
b9 b64
b10 b16
b10 b17
b10 b23
b10 b27
b10 b32
b10 b37
b10 b42
b10 b45
b10 b55
b11 b13
b11 b17
b11 b21
b11 b25
b11 b36
b11 b43
b11 b56
b12 b15
b12 b23
b12 b28
b12 b30
b12 b38
b13 b14
b13 b27
b13 b38
b13 b43
b13 b61
b13 b69
b14 b15
b14 b22
b14 b24
b14 b33
b14 b48
b14 b57
b14 b68
b15 b17
b15 b19
b15 b26
b15 b29
b15 b31
b15 b40
b15 b56
b15 b61
b15 b64
b16 b18
b16 b22
b16 b26
b16 b27
b16 b33
b16 b38
b16 b39
b16 b44
b16 b47
b16 b49
b16 b51
b16 b53
b16 b57
b17 b39
b17 b47
b18 b25
b18 b33
b18 b35
b18 b39
b18 b45
b18 b47
b18 b48
b18 b49
b18 b51
b18 b56
b18 b58
b18 b62
b19 b22
b19 b25
b19 b30
b19 b56
b19 b59
b20 b21
b20 b34
b20 b35
b20 b36
b20 b46
b21 b24
b21 b35
b21 b36
b21 b40
b21 b48
b21 b49
b21 b57
b22 b27
b22 b29
b22 b40
b22 b41
b22 b42
b23 b25
b23 b34
b23 b36
b23 b41
b23 b52
b23 b57
b23 b59
b23 b61
b23 b67
b24 b29
b24 b35
b24 b36
b24 b42
b24 b47
b24 b58
b24 b66
b24 b67
b25 b29
b25 b35
b25 b36
b25 b63
b25 b64
b25 b65
b25 b69
b26 b31
b26 b32
b26 b37
b26 b39
b26 b43
b26 b44
b26 b45
b26 b48
b26 b52
b26 b57
b26 b65
b26 b68
b27 b29
b27 b32
b27 b33
b27 b35
b27 b46
b27 b48
b27 b49
b27 b60
b27 b62
b27 b64
b28 b34
b28 b38
b28 b39
b28 b47
b28 b55
b28 b67
b28 b69
b29 b33
b29 b37
b29 b42
b29 b58
b29 b64
b30 b31
b30 b39
b30 b42
b30 b47
b30 b49
b31 b35
b31 b37
b31 b52
b32 b37
b32 b41
b32 b65
b33 b41
b33 b42
b33 b46
b34 b35
b34 b38
b34 b42
b34 b49
b35 b37
b35 b44
b35 b45
b35 b46
b35 b56
b35 b61
b36 b54
b36 b58
b36 b69
b37 b45
b37 b54
b37 b57
b37 b58
b37 b60
b38 b40
b38 b41
b38 b43
b38 b51
b38 b52
b39 b46
b39 b48
b39 b53
b39 b62
b40 b41
b40 b52
b41 b59
b41 b65
b42 b43
b42 b55
b42 b59
b42 b65
b42 b69
b43 b45
b43 b49
b43 b52
b43 b62
b43 b65
b44 b52
b44 b60
b44 b69
b45 b54
b46 b47
b46 b52
b46 b55
b46 b69
b47 b51
b48 b55
b49 b52
b49 b58
b51 b53
b51 b57
b51 b58
b51 b61
b51 b63
b51 b65
b51 b67
b51 b68
b52 b54
b52 b56
b52 b58
b52 b59
b52 b60
b52 b63
b52 b65
b52 b68
b52 b69
b52 b70
b53 b54
b53 b55
b53 b57
b53 b60
b53 b61
b53 b62
b53 b70
b54 b55
b54 b57
b54 b58
b54 b60
b54 b63
b54 b64
b54 b65
b54 b69
b55 b56
b55 b60
b55 b62
b55 b63
b55 b64
b55 b65
b55 b66
b55 b67
b55 b68
b55 b70
b56 b59
b56 b61
b56 b64
b56 b66
b56 b67
b56 b69
b56 b70
b57 b58
b57 b60
b57 b64
b57 b65
b57 b66
b58 b59
b58 b62
b58 b64
b58 b65
b58 b66
b58 b67
b58 b68
b58 b70
b59 b61
b59 b62
b59 b63
b59 b64
b59 b66
b59 b70
b60 b62
b60 b63
b60 b64
b60 b65
b60 b70
b61 b64
b61 b65
b61 b68
b61 b70
b62 b63
b62 b64
b62 b66
b62 b69
b62 b70
b63 b65
b63 b66
b63 b67
b63 b68
b63 b69
b63 b70
b64 b70
b65 b66
b65 b67
b65 b69
b65 b70
b66 b68
b66 b69
b67 b69
b67 b70
b68 b69
b69 b70
