100 300
b9 b11
b9 b24
b9 b28
b9 b30
b9 b31
b9 b35
b9 b54
b10 b17
b10 b19
b10 b25
b10 b29
b10 b30
b10 b35
b10 b40
b10 b43
b10 b44
b10 b47
b10 b57
b10 b63
b11 b15
b11 b16
b11 b19
b11 b24
b11 b30
b11 b37
b11 b41
b11 b45
b12 b22
b12 b24
b12 b26
b12 b32
b12 b38
b12 b42
b12 b44
b12 b58
b12 b61
b12 b63
b12 b69
b13 b19
b13 b22
b13 b23
b13 b24
b13 b25
b13 b26
b13 b28
b13 b32
b13 b34
b13 b43
b13 b46
b13 b66
b14 b23
b14 b25
b14 b27
b14 b33
b14 b34
b14 b37
b14 b42
b14 b62
b15 b28
b15 b31
b15 b36
b15 b39
b15 b43
b15 b44
b16 b25
b16 b27
b16 b29
b16 b30
b16 b43
b16 b45
b16 b47
b16 b49
b16 b54
b16 b56
b16 b64
b17 b20
b17 b22
b17 b27
b17 b29
b17 b37
b17 b55
b18 b31
b18 b32
b18 b44
b18 b63
b18 b69
b19 b23
b19 b26
b19 b41
b19 b45
b19 b55
b19 b62
b20 b30
b20 b32
b20 b34
b20 b36
b20 b37
b20 b41
b20 b45
b20 b57
b21 b22
b21 b28
b21 b35
b21 b44
b21 b52
b21 b57
b21 b58
b22 b26
b22 b29
b22 b31
b22 b46
b22 b52
b22 b55
b22 b58
b22 b66
b23 b32
b23 b35
b23 b55
b23 b69
b24 b27
b24 b35
b24 b39
b24 b43
b24 b59
b24 b63
b24 b67
b25 b35
b25 b55
b26 b35
b26 b37
b26 b38
b26 b39
b26 b42
b26 b43
b26 b45
b26 b53
b26 b61
b26 b64
b26 b67
b26 b68
b27 b60
b28 b29
b28 b31
b28 b38
b28 b43
b28 b44
b28 b47
b28 b55
b28 b57
b29 b37
b29 b45
b29 b48
b29 b61
b29 b65
b30 b42
b30 b44
b30 b62
b30 b63
b30 b64
b30 b65
b30 b68
b31 b40
b31 b42
b31 b43
b31 b46
b31 b48
b31 b49
b32 b35
b32 b37
b32 b41
b32 b49
b32 b55
b32 b66
b33 b44
b33 b46
b33 b58
b33 b59
b33 b67
b34 b35
b34 b39
b34 b43
b34 b59
b34 b62
b34 b68
b35 b37
b35 b38
b35 b59
b35 b64
b36 b38
b36 b44
b36 b66
b38 b62
b39 b53
b39 b58
b39 b59
b39 b63
b39 b65
b40 b44
b40 b64
b40 b67
b41 b45
b41 b46
b41 b47
b41 b62
b42 b47
b42 b49
b42 b51
b42 b58
b43 b44
b44 b45
b44 b54
b44 b61
b45 b46
b45 b49
b45 b57
b45 b59
b45 b60
b45 b66
b46 b53
b46 b63
b47 b49
b47 b57
b47 b59
b47 b63
b48 b61
b49 b63
b51 b52
b51 b53
b51 b54
b51 b55
b51 b57
b51 b58
b51 b60
b51 b61
b51 b64
b51 b65
b51 b67
b51 b68
b51 b69
b52 b55
b52 b56
b52 b60
b52 b61
b52 b63
b52 b64
b52 b66
b52 b69
b53 b56
b53 b58
b53 b59
b53 b66
b53 b67
b54 b55
b54 b58
b54 b59
b54 b61
b54 b64
b54 b65
b54 b67
b54 b68
b54 b70
b55 b58
b55 b60
b55 b64
b55 b70
b56 b59
b56 b60
b56 b62
b56 b65
b56 b66
b56 b67
b56 b68
b56 b69
b56 b70
b57 b58
b57 b61
b57 b63
b57 b64
b57 b65
b57 b66
b57 b67
b57 b70
b58 b59
b58 b61
b58 b62
b58 b63
b58 b64
b58 b66
b58 b67
b58 b69
b59 b62
b59 b64
b59 b65
b59 b66
b59 b67
b60 b61
b60 b62
b60 b63
b60 b64
b60 b65
b60 b66
b60 b68
b60 b70
b61 b63
b61 b64
b61 b66
b61 b67
b61 b68
b61 b69
b62 b65
b62 b66
b62 b69
b63 b64
b63 b65
b64 b65
b64 b67
b64 b69
b64 b70
b65 b66
b66 b67
b66 b68
b66 b69
b66 b70
b67 b68
b67 b70
b68 b70
