100 300
a25 a28
a25 a33
a25 a34
a25 a38
a25 a46
a25 a49
a25 a68
a26 a28
a26 a33
a26 a38
a26 a77
a27 a33
a27 a38
a27 a63
a27 a68
a28 a36
a28 a39
a28 a40
a28 a47
a29 a40
a29 a60
a29 a98
a30 a39
a30 a45
a30 a62
a31 a34
a31 a36
a31 a38
a31 a47
a31 a48
a31 a87
a32 a34
a32 a35
a32 a37
a32 a38
a32 a78
a33 a39
a33 a59
a35 a40
a35 a44
a35 a74
a36 a38
a36 a41
a36 a42
a37 a44
a37 a62
a37 a69
a37 a82
a37 a92
a38 a42
a38 a71
a39 a40
a39 a77
a40 a41
a40 a46
a40 a49
a41 a43
a41 a54
a41 a80
a43 a94
a44 a46
a45 a61
a46 a48
a47 a86
a49 a51
a51 a61
a51 a78
a51 a95
a52 a65
a52 a72
a52 a80
a53 a72
a54 a71
a54 a80
a55 a96
a56 a59
a56 a79
a60 a80
a60 a91
a62 a81
a62 a86
a63 a97
a64 a76
a66 a88
a66 a94
a67 a72
a67 a77
a68 a77
a68 a80
a68 a83
a69 a74
a70 a81
a70 a92
a70 a97
a70 a98
a71 a83
a71 a87
a71 a91
a71 a94
a73 a76
a74 a76
a75 a80
a76 a93
a77 a89
a78 a80
a79 a98
a80 a98
a82 a95
a83 a85
a83 a86
a83 a93
a88 a98
a91 a94
a91 a96
a93 a99
70 400
b1 b3
b1 b8
b1 b14
b1 b18
b1 b24
b1 b25
b1 b37
b1 b48
b1 b55
b1 b62
b1 b65
b2 b6
b2 b11
b2 b14
b2 b15
b2 b21
b2 b26
b2 b27
b2 b28
b2 b51
b2 b56
b2 b62
b2 b65
b3 b10
b3 b13
b3 b16
b3 b25
b3 b28
b3 b36
b3 b44
b3 b48
b3 b67
b4 b8
b4 b9
b4 b12
b4 b15
b4 b21
b4 b26
b4 b31
b4 b36
b4 b40
b4 b55
b4 b66
b5 b10
b5 b19
b5 b21
b5 b22
b5 b23
b5 b32
b5 b34
b5 b49
b5 b54
b5 b63
b6 b7
b6 b12
b6 b16
b6 b18
b6 b19
b6 b23
b6 b32
b6 b33
b6 b35
b6 b38
b6 b45
b6 b47
b6 b58
b6 b59
b6 b63
b7 b24
b7 b26
b7 b38
b7 b39
b7 b46
b7 b48
b7 b51
b7 b61
b7 b64
b8 b13
b8 b25
b8 b26
b8 b30
b8 b35
b8 b38
b8 b42
b8 b43
b8 b52
b9 b13
b9 b15
b9 b20
b9 b26
b9 b27
b9 b35
b9 b36
b9 b37
b9 b44
b9 b62
b9 b63
b9 b64
b9 b67
b10 b11
b10 b17
b10 b25
b10 b26
b10 b29
b10 b39
b10 b49
b10 b52
b10 b53
b10 b68
b11 b12
b11 b15
b11 b17
b11 b24
b11 b35
b11 b37
b11 b39
b11 b42
b11 b44
b11 b45
b11 b48
b11 b64
b12 b15
b12 b16
b12 b19
b12 b21
b12 b23
b12 b25
b12 b38
b12 b43
b12 b46
b12 b49
b13 b19
b13 b24
b13 b28
b13 b35
b13 b37
b13 b45
b13 b47
b13 b51
b13 b55
b13 b56
b13 b62
b14 b15
b14 b20
b14 b22
b14 b38
b14 b44
b14 b46
b15 b17
b15 b40
b15 b41
b15 b60
b15 b63
b15 b65
b16 b17
b16 b22
b16 b26
b16 b27
b16 b31
b16 b34
b16 b35
b16 b37
b16 b57
b17 b23
b17 b59
b17 b67
b17 b68
b17 b69
b18 b19
b18 b32
b18 b33
b18 b39
b18 b51
b18 b56
b18 b66
b19 b26
b19 b27
b19 b29
b19 b47
b19 b53
b19 b64
b19 b68
b20 b24
b20 b35
b20 b41
b20 b45
b20 b60
b20 b65
b20 b66
b21 b25
b21 b28
b21 b39
b21 b40
b21 b47
b21 b52
b21 b58
b21 b64
b22 b25
b22 b30
b22 b34
b22 b56
b22 b61
b23 b25
b23 b47
b23 b48
b23 b51
b24 b29
b24 b30
b24 b32
b24 b40
b24 b43
b24 b49
b24 b57
b24 b65
b25 b28
b25 b33
b25 b34
b25 b38
b25 b46
b25 b49
b25 b61
b25 b64
b26 b28
b26 b33
b26 b38
b26 b60
b26 b66
b27 b33
b27 b38
b27 b51
b27 b58
b28 b36
b28 b39
b28 b40
b28 b47
b28 b62
b28 b66
b28 b69
b29 b40
b30 b39
b30 b45
b30 b51
b31 b34
b31 b36
b31 b38
b31 b47
b31 b48
b31 b57
b31 b62
b31 b65
b31 b67
b31 b69
b32 b34
b32 b35
b32 b37
b32 b38
b32 b54
b33 b39
b33 b57
b34 b53
b34 b57
b34 b65
b35 b40
b35 b44
b35 b54
b36 b38
b36 b41
b36 b42
b36 b52
b36 b53
b37 b44
b37 b61
b37 b68
b38 b42
b38 b52
b38 b53
b38 b57
b38 b62
b39 b40
b39 b57
b39 b58
b39 b60
b40 b41
b40 b46
b40 b49
b41 b43
b42 b67
b43 b60
b43 b61
b44 b46
b44 b51
b45 b64
b45 b69
b46 b48
b46 b57
b46 b63
b47 b51
b47 b59
b48 b66
b49 b52
b51 b52
b51 b53
b51 b56
b51 b58
b51 b61
b51 b62
b51 b66
b51 b68
b51 b69
b52 b55
b52 b59
b52 b62
b52 b63
b52 b64
b52 b65
b52 b67
b52 b68
b52 b69
b52 b70
b53 b56
b53 b57
b53 b59
b53 b60
b53 b63
b53 b64
b53 b65
b53 b67
b53 b68
b53 b69
b53 b70
b54 b55
b54 b56
b54 b60
b54 b61
b54 b63
b54 b65
b54 b68
b55 b56
b55 b57
b55 b60
b55 b62
b55 b64
b55 b66
b55 b67
b55 b69
b56 b58
b56 b62
b56 b63
b56 b64
b56 b67
b56 b68
b56 b69
b57 b58
b57 b59
b57 b60
b57 b61
b57 b63
b57 b64
b57 b67
b58 b59
b58 b62
b58 b65
b58 b66
b58 b67
b58 b69
b58 b70
b59 b63
b59 b64
b59 b65
b59 b67
b59 b69
b59 b70
b60 b61
b60 b62
b60 b63
b60 b65
b60 b66
b60 b67
b60 b68
b61 b62
b61 b64
b61 b65
b61 b66
b61 b70
b62 b63
b62 b64
b62 b68
b62 b70
b63 b66
b63 b67
b63 b69
b64 b65
b64 b66
b64 b67
b64 b69
b64 b70
b65 b66
b65 b70
b67 b68
b67 b70
