100 300
b5 b47
b5 b49
b5 b58
b6 b13
b6 b38
b6 b43
b6 b44
b6 b49
b6 b56
b6 b63
b7 b12
b7 b23
b7 b33
b7 b38
b7 b52
b7 b65
b7 b69
b8 b9
b8 b22
b8 b43
b8 b45
b8 b60
b8 b67
b9 b20
b9 b22
b9 b39
b9 b43
b9 b58
b10 b11
b10 b18
b10 b19
b10 b22
b10 b23
b10 b25
b10 b31
b10 b33
b10 b37
b10 b39
b10 b40
b10 b42
b10 b47
b10 b48
b10 b64
b11 b25
b11 b26
b11 b27
b11 b28
b11 b33
b11 b39
b11 b49
b11 b55
b11 b60
b11 b67
b11 b68
b12 b21
b12 b23
b12 b33
b12 b39
b12 b44
b12 b49
b13 b14
b13 b30
b13 b42
b13 b46
b13 b48
b13 b49
b13 b61
b14 b16
b14 b18
b14 b22
b14 b23
b14 b24
b14 b27
b14 b36
b14 b42
b14 b61
b15 b21
b15 b23
b15 b27
b15 b30
b15 b34
b15 b44
b15 b45
b15 b47
b15 b60
b15 b69
b16 b18
b16 b29
b16 b33
b16 b35
b16 b39
b16 b41
b16 b45
b16 b46
b16 b58
b16 b59
b16 b64
b17 b23
b17 b28
b17 b44
b17 b45
b17 b53
b17 b64
b18 b19
b18 b20
b18 b22
b18 b28
b18 b37
b18 b45
b18 b60
b18 b62
b18 b64
b18 b66
b19 b20
b19 b26
b19 b29
b19 b31
b19 b35
b19 b59
b20 b32
b20 b34
b20 b37
b20 b40
b20 b46
b20 b59
b21 b22
b21 b27
b21 b29
b21 b34
b21 b45
b21 b52
b21 b69
b22 b26
b22 b28
b22 b37
b22 b39
b22 b43
b22 b51
b22 b62
b22 b65
b22 b69
b23 b27
b23 b30
b23 b32
b23 b39
b23 b40
b23 b48
b23 b67
b23 b69
b24 b26
b24 b32
b24 b35
b24 b36
b24 b37
b24 b38
b24 b55
b24 b62
b25 b26
b25 b32
b25 b39
b25 b41
b25 b42
b25 b47
b25 b51
b25 b59
b25 b63
b25 b64
b26 b29
b26 b34
b26 b40
b26 b47
b26 b53
b26 b64
b26 b68
b27 b32
b27 b44
b27 b63
b28 b33
b28 b36
b28 b39
b28 b41
b28 b45
b28 b47
b28 b64
b28 b68
b29 b59
b29 b66
b30 b32
b30 b40
b30 b44
b30 b46
b30 b47
b30 b63
b31 b36
b31 b52
b31 b58
b31 b62
b32 b35
b32 b39
b32 b44
b32 b49
b32 b53
b33 b34
b33 b44
b33 b46
b33 b47
b33 b63
b33 b64
b34 b37
b34 b47
b34 b49
b34 b63
b35 b36
b35 b46
b36 b44
b36 b54
b36 b56
b36 b59
b36 b68
b37 b38
b37 b39
b37 b56
b37 b69
b38 b39
b38 b44
b38 b62
b38 b69
b39 b43
b39 b47
b39 b52
b40 b47
b40 b61
b40 b65
b41 b48
b41 b58
b41 b65
b42 b43
b42 b45
b42 b53
b42 b61
b43 b66
b44 b51
b44 b62
b45 b47
b45 b57
b45 b63
b46 b56
b46 b62
b46 b66
b47 b52
b47 b54
b47 b60
b48 b57
b48 b59
b48 b64
b48 b65
b49 b60
b51 b52
b51 b54
b51 b55
b51 b57
b51 b58
b51 b60
b51 b63
b51 b64
b51 b65
b51 b68
b52 b54
b52 b55
b52 b59
b52 b60
b52 b63
b52 b65
b52 b66
b52 b67
b52 b68
b52 b69
b53 b54
b53 b55
b53 b57
b53 b58
b53 b59
b53 b61
b53 b63
b53 b66
b53 b68
b54 b58
b54 b61
b54 b62
b54 b64
b54 b67
b55 b56
b55 b57
b55 b62
b55 b63
b55 b64
b55 b67
b55 b68
b55 b70
b56 b57
b56 b58
b56 b59
b56 b61
b56 b63
b56 b64
b56 b68
b56 b69
b56 b70
b57 b58
b57 b60
b57 b61
b57 b62
b57 b63
b57 b65
b57 b66
b57 b68
b57 b70
b58 b59
b58 b62
b58 b64
b58 b65
b58 b67
b58 b68
b58 b69
b59 b61
b59 b62
b59 b63
b59 b64
b59 b65
b59 b66
b59 b67
b59 b68
b60 b61
b60 b62
b60 b64
b60 b67
b61 b62
b61 b63
b61 b64
b61 b67
b61 b69
b62 b63
b62 b64
b62 b65
b63 b64
b63 b65
b63 b66
b63 b67
b63 b68
b64 b69
b64 b70
b65 b69
b66 b68
b66 b70
b67 b68
b68 b70
b69 b70
